IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
4.239.248.70,8443,443,TRUE,YYZ,North America,CA,Toronto,424,7.75
40.79.73.114,8443,443,TRUE,IAD,North America,US,Ashburn,307,7.74
172.177.248.69,8443,443,TRUE,IAD,North America,US,Ashburn,280,7.64
20.84.117.28,443,443,TRUE,IAD,North America,US,Ashburn,334,7.63
137.116.91.147,8443,443,TRUE,IAD,North America,US,Ashburn,313,7.51
20.109.23.42,443,443,TRUE,IAD,North America,US,Ashburn,373,7.47
40.123.47.225,8443,443,TRUE,IAD,North America,US,Ashburn,494,7.42
4.248.47.209,8443,443,TRUE,YUL,North America,CA,Montréal,300,7.32
104.46.111.142,8443,443,TRUE,IAD,North America,US,Ashburn,485,7.04
172.174.249.255,443,443,TRUE,IAD,North America,US,Ashburn,242,6.96
40.123.42.160,8443,443,TRUE,IAD,North America,US,Ashburn,373,6.94
20.83.156.0,443,443,TRUE,IAD,North America,US,Ashburn,322,6.82
20.62.172.88,443,443,TRUE,IAD,North America,US,Ashburn,248,6.79
104.46.101.90,8443,443,TRUE,IAD,North America,US,Ashburn,334,6.66
130.0.239.147,8443,443,TRUE,KBP,Europe,UA,Kyiv,334,6.48
20.57.85.61,443,443,TRUE,IAD,North America,US,Ashburn,440,6.24
4.152.146.110,443,443,TRUE,IAD,North America,US,Ashburn,403,6.2
172.212.108.47,443,443,TRUE,IAD,North America,US,Ashburn,379,6.07
191.235.86.71,8443,443,TRUE,GRU,South America,BR,S?o Paulo,414,4.25
20.74.223.241,8080,443,TRUE,YYZ,North America,CA,Toronto,492,3.93
191.235.86.71,2053,443,TRUE,GRU,South America,BR,S?o Paulo,535,3.77
130.0.239.23,443,443,TRUE,VIE,Europe,AT,Vienna,330,1.92
20.6.159.95,443,443,TRUE,HKG,Asia Pacific,HK,Hong Kong,188,1.6
20.62.202.159,443,443,TRUE,IAD,North America,US,Ashburn,278,0.42
20.204.43.57,80,443,FALSE,BOM,Asia Pacific,IN,Mumbai,52,0.07
137.116.251.154,80,443,FALSE,DUB,Europe,IE,Dublin,160,0.02
52.226.76.91,80,443,FALSE,IAD,North America,US,Ashburn,234,0.02
13.90.157.110,80,443,FALSE,IAD,North America,US,Ashburn,223,0.02
20.48.5.180,80,80,FALSE,NRT,Asia Pacific,JP,Tokyo,71,0
48.218.145.36,80,80,FALSE,NRT,Asia Pacific,JP,Tokyo,76,0
20.222.243.172,80,80,FALSE,NRT,Asia Pacific,JP,Tokyo,94,0
40.66.63.160,80,80,FALSE,CDG,Europe,FR,Paris,145,0
51.143.162.160,80,80,FALSE,LHR,Europe,GB,London,150,0
104.40.244.228,80,80,FALSE,AMS,Europe,NL,Amsterdam,155,0
51.140.191.188,2086,2086,FALSE,LHR,Europe,GB,London,157,0
20.58.24.221,2086,2086,FALSE,LHR,Europe,GB,London,162,0
51.140.154.44,2086,2086,FALSE,LHR,Europe,GB,London,164,0
20.223.196.107,80,80,FALSE,DUB,Europe,IE,Dublin,182,0
51.141.162.228,80,80,FALSE,SEA,North America,US,Seattle,189,0
13.95.193.125,80,443,FALSE,AMS,Europe,NL,Amsterdam,199,0
51.140.44.206,2086,2086,FALSE,LHR,Europe,GB,London,223,0
52.249.218.224,80,80,FALSE,IAD,North America,US,Ashburn,225,0
20.119.73.200,80,80,FALSE,IAD,North America,US,Ashburn,225,0
4.255.56.138,80,80,FALSE,IAD,North America,US,Ashburn,226,0
172.174.249.255,80,80,FALSE,IAD,North America,US,Ashburn,226,0
4.255.56.137,80,80,FALSE,IAD,North America,US,Ashburn,239,0
98.70.26.236,443,443,TRUE,BOM,Asia Pacific,IN,Mumbai,240,0
48.216.217.172,80,80,FALSE,IAD,North America,US,Ashburn,250,0
4.221.60.243,2053,443,TRUE,JNB,Africa,ZA,Johannesburg,233,10.74
4.182.90.213,443,443,TRUE,FRA,Europe,DE,Frankfurt,220,10.6
20.14.73.143,2053,8443,TRUE,LAX,North America,US,Los Angeles,333,9.98
74.249.233.213,443,443,TRUE,ORD,North America,US,Chicago,206,9.69
13.67.136.12,443,443,TRUE,ORD,North America,US,Chicago,475,9.68
48.217.34.120,443,443,TRUE,IAD,North America,US,Ashburn,352,9.54
20.221.32.145,443,443,TRUE,ORD,North America,US,Chicago,255,9.15
158.23.81.224,2053,443,TRUE,DFW,North America,US,Dallas,289,8.89
4.255.56.137,443,443,TRUE,IAD,North America,US,Ashburn,458,8.88
158.23.168.120,443,443,TRUE,DFW,North America,US,Dallas,292,8.87
20.109.23.42,443,443,TRUE,IAD,North America,US,Ashburn,330,8.53
20.84.117.28,443,443,TRUE,IAD,North America,US,Ashburn,357,8.4
172.191.74.198,443,443,TRUE,IAD,North America,US,Ashburn,384,8.37
158.23.81.224,8443,443,TRUE,DFW,North America,US,Dallas,312,8.35
4.239.248.70,8443,443,TRUE,YYZ,North America,CA,Toronto,526,8.33
13.68.186.91,443,443,TRUE,IAD,North America,US,Ashburn,416,8.32
20.127.201.36,443,443,TRUE,IAD,North America,US,Ashburn,262,8.25
20.228.249.211,2053,443,TRUE,IAD,North America,US,Ashburn,460,8.19
52.149.136.203,443,443,TRUE,IAD,North America,US,Ashburn,353,8.17
20.36.131.211,443,443,TRUE,IAD,North America,US,Ashburn,655,8.17
20.228.249.211,8443,443,TRUE,IAD,North America,US,Ashburn,377,8.13
20.62.172.88,443,443,TRUE,IAD,North America,US,Ashburn,400,8.12
4.206.223.188,8443,443,TRUE,YYZ,North America,CA,Toronto,508,8.03
20.151.238.192,8443,443,TRUE,YYZ,North America,CA,Toronto,391,8.01
20.200.127.8,8443,443,TRUE,YYZ,North America,CA,Toronto,478,7.93
20.151.60.161,8443,443,TRUE,YYZ,North America,CA,Toronto,394,7.88
20.185.45.204,443,443,TRUE,IAD,North America,US,Ashburn,393,7.87
4.172.225.98,8443,443,TRUE,YYZ,North America,CA,Toronto,266,7.81
20.151.63.165,8443,443,TRUE,YYZ,North America,CA,Toronto,388,7.76
40.123.47.225,8443,443,TRUE,IAD,North America,US,Ashburn,543,7.66
172.177.248.69,8443,443,TRUE,IAD,North America,US,Ashburn,251,7.65
20.151.90.208,8443,443,TRUE,YYZ,North America,CA,Toronto,278,7.55
104.46.111.142,8443,443,TRUE,IAD,North America,US,Ashburn,350,7.52
172.212.108.47,443,443,TRUE,IAD,North America,US,Ashburn,322,7.47
130.0.239.147,8443,443,TRUE,KBP,Europe,UA,Kyiv,193,7.36
40.79.73.114,8443,443,TRUE,IAD,North America,US,Ashburn,292,7.27
4.248.47.209,8443,443,TRUE,YUL,North America,CA,Montréal,402,7.21
130.0.239.147,2053,443,TRUE,KBP,Europe,UA,Kyiv,216,7.2
40.123.41.147,8443,443,TRUE,IAD,North America,US,Ashburn,501,7.16
172.174.249.255,443,443,TRUE,IAD,North America,US,Ashburn,240,7.13
104.46.101.90,8443,443,TRUE,IAD,North America,US,Ashburn,378,7.1
20.246.127.166,443,443,TRUE,IAD,North America,US,Ashburn,375,6.99
4.172.225.82,8443,443,TRUE,YYZ,North America,CA,Toronto,349,6.92
40.123.47.252,8443,443,TRUE,IAD,North America,US,Ashburn,350,6.74
4.152.146.92,443,443,TRUE,IAD,North America,US,Ashburn,488,5.8
191.235.86.71,8443,443,TRUE,GRU,South America,BR,S?o Paulo,495,4.24
4.242.220.94,8080,443,TRUE,SJC,North America,US,San Jose,318,10.7
4.221.60.243,8443,443,TRUE,JNB,Africa,ZA,Johannesburg,229,10.41
4.221.60.243,2053,443,TRUE,JNB,Africa,ZA,Johannesburg,233,10.38
20.14.73.143,2053,8443,TRUE,LAX,North America,US,Los Angeles,276,10.37
20.240.254.247,8443,443,TRUE,ARN,Europe,SE,Stockholm,174,10.22
4.182.90.213,443,443,TRUE,FRA,Europe,DE,Frankfurt,230,10.19
48.217.34.120,443,443,TRUE,IAD,North America,US,Ashburn,300,10.13
20.127.201.36,443,443,TRUE,IAD,North America,US,Ashburn,229,9.52
13.67.136.12,443,443,TRUE,ORD,North America,US,Chicago,385,9.46
74.249.233.213,443,443,TRUE,ORD,North America,US,Chicago,218,9.35
20.25.205.37,8443,443,TRUE,ORD,North America,US,Chicago,332,8.97
4.255.56.138,443,443,TRUE,IAD,North America,US,Ashburn,448,8.95
4.255.56.137,443,443,TRUE,IAD,North America,US,Ashburn,355,8.92
20.25.205.37,2053,443,TRUE,ORD,North America,US,Chicago,322,8.77
158.23.81.224,8443,443,TRUE,DFW,North America,US,Dallas,224,8.66
158.23.81.224,2053,443,TRUE,DFW,North America,US,Dallas,333,8.57
20.221.32.145,443,443,TRUE,ORD,North America,US,Chicago,374,8.41
20.62.172.88,443,443,TRUE,IAD,North America,US,Ashburn,435,8.4
104.46.101.90,8443,443,TRUE,IAD,North America,US,Ashburn,328,8.39
20.121.115.188,443,443,TRUE,IAD,North America,US,Ashburn,357,8.33
158.23.168.120,443,443,TRUE,DFW,North America,US,Dallas,311,8.33
20.83.156.0,443,443,TRUE,IAD,North America,US,Ashburn,366,8.28
20.228.249.211,8443,443,TRUE,IAD,North America,US,Ashburn,314,8.24
20.84.117.28,443,443,TRUE,IAD,North America,US,Ashburn,317,8.11
40.123.41.147,8443,443,TRUE,IAD,North America,US,Ashburn,336,8.11
20.151.90.208,8443,443,TRUE,YYZ,North America,CA,Toronto,349,8.03
172.191.74.198,443,443,TRUE,IAD,North America,US,Ashburn,314,8
20.151.238.192,8443,443,TRUE,YYZ,North America,CA,Toronto,457,7.95
4.172.225.82,8443,443,TRUE,YYZ,North America,CA,Toronto,353,7.95
13.68.186.91,443,443,TRUE,IAD,North America,US,Ashburn,375,7.95
52.149.136.203,443,443,TRUE,IAD,North America,US,Ashburn,405,7.93
20.246.127.166,443,443,TRUE,IAD,North America,US,Ashburn,355,7.93
20.200.127.8,8443,443,TRUE,YYZ,North America,CA,Toronto,589,7.93
20.228.249.211,2053,443,TRUE,IAD,North America,US,Ashburn,410,7.8
4.239.248.70,8443,443,TRUE,YYZ,North America,CA,Toronto,266,7.73
104.210.3.231,8443,443,TRUE,IAD,North America,US,Ashburn,291,7.63
40.123.42.160,8443,443,TRUE,IAD,North America,US,Ashburn,483,7.6
104.46.111.142,8443,443,TRUE,IAD,North America,US,Ashburn,521,7.49
20.36.131.211,443,443,TRUE,IAD,North America,US,Ashburn,244,7.49
20.151.63.165,8443,443,TRUE,YYZ,North America,CA,Toronto,288,7.48
172.212.108.47,443,443,TRUE,IAD,North America,US,Ashburn,413,7.47
40.123.47.252,8443,443,TRUE,IAD,North America,US,Ashburn,253,7.44
40.79.73.114,8443,443,TRUE,IAD,North America,US,Ashburn,323,7.43
20.109.23.42,443,443,TRUE,IAD,North America,US,Ashburn,323,7.25
4.248.47.209,8443,443,TRUE,YUL,North America,CA,Montréal,399,7.25
4.206.223.188,8443,443,TRUE,YYZ,North America,CA,Toronto,347,7.24
40.123.47.225,8443,443,TRUE,IAD,North America,US,Ashburn,416,7.18
172.174.249.255,443,443,TRUE,IAD,North America,US,Ashburn,284,7.1
4.152.146.110,443,443,TRUE,IAD,North America,US,Ashburn,253,5.76
20.221.32.145,443,443,TRUE,ORD,North America,US,Chicago,375,10.33
4.182.90.213,443,443,TRUE,FRA,Europe,DE,Frankfurt,377,10.23
20.14.73.143,2053,8443,TRUE,LAX,North America,US,Los Angeles,291,10.2
4.221.60.243,8443,443,TRUE,JNB,Africa,ZA,Johannesburg,262,9.98
130.0.239.147,2053,443,TRUE,KBP,Europe,UA,Kyiv,207,9.96
20.121.115.188,443,443,TRUE,IAD,North America,US,Ashburn,228,9.67
130.0.239.147,8443,443,TRUE,KBP,Europe,UA,Kyiv,337,9.49
4.221.60.243,2053,443,TRUE,JNB,Africa,ZA,Johannesburg,225,9.48
52.149.136.203,443,443,TRUE,IAD,North America,US,Ashburn,337,9.42
158.23.81.224,2053,443,TRUE,DFW,North America,US,Dallas,223,9.25
20.25.205.37,2053,443,TRUE,ORD,North America,US,Chicago,326,9.07
74.249.233.213,443,443,TRUE,ORD,North America,US,Chicago,259,9.05
48.217.34.120,443,443,TRUE,IAD,North America,US,Ashburn,414,8.96
20.25.205.37,8443,443,TRUE,ORD,North America,US,Chicago,432,8.88
158.23.81.224,8443,443,TRUE,DFW,North America,US,Dallas,286,8.78
20.228.249.211,2053,443,TRUE,IAD,North America,US,Ashburn,436,8.47
20.127.201.36,443,443,TRUE,IAD,North America,US,Ashburn,313,8.27
13.68.186.91,443,443,TRUE,IAD,North America,US,Ashburn,353,8.2
4.172.225.82,8443,443,TRUE,YYZ,North America,CA,Toronto,444,8.11
20.36.131.211,443,443,TRUE,IAD,North America,US,Ashburn,425,8.03
20.109.23.42,443,443,TRUE,IAD,North America,US,Ashburn,438,7.93
20.185.45.204,443,443,TRUE,IAD,North America,US,Ashburn,445,7.76
20.151.63.165,8443,443,TRUE,YYZ,North America,CA,Toronto,354,7.64
40.123.42.160,8443,443,TRUE,IAD,North America,US,Ashburn,407,7.58
20.151.60.161,8443,443,TRUE,YYZ,North America,CA,Toronto,252,7.56
20.200.127.8,8443,443,TRUE,YYZ,North America,CA,Toronto,511,7.53
4.172.225.98,8443,443,TRUE,YYZ,North America,CA,Toronto,449,7.53
40.123.41.147,8443,443,TRUE,IAD,North America,US,Ashburn,387,7.52
40.123.47.252,8443,443,TRUE,IAD,North America,US,Ashburn,359,7.48
20.151.238.192,8443,443,TRUE,YYZ,North America,CA,Toronto,409,7.47
20.246.127.166,443,443,TRUE,IAD,North America,US,Ashburn,470,7.47
20.151.90.208,8443,443,TRUE,YYZ,North America,CA,Toronto,439,7.42
172.177.248.69,8443,443,TRUE,IAD,North America,US,Ashburn,543,7.37
40.79.73.114,8443,443,TRUE,IAD,North America,US,Ashburn,242,7.34
4.239.248.70,8443,443,TRUE,YYZ,North America,CA,Toronto,398,7.33
20.62.172.88,443,443,TRUE,IAD,North America,US,Ashburn,434,7.3
104.46.111.142,8443,443,TRUE,IAD,North America,US,Ashburn,452,7.22
4.206.223.188,8443,443,TRUE,YYZ,North America,CA,Toronto,323,7.17
172.174.249.255,443,443,TRUE,IAD,North America,US,Ashburn,367,7.12
20.84.117.28,443,443,TRUE,IAD,North America,US,Ashburn,323,7.09
20.228.249.211,8443,443,TRUE,IAD,North America,US,Ashburn,379,7.08
172.212.108.47,443,443,TRUE,IAD,North America,US,Ashburn,266,7
40.123.47.225,8443,443,TRUE,IAD,North America,US,Ashburn,398,6.7
4.248.47.209,8443,443,TRUE,YUL,North America,CA,Montréal,298,6.34
4.152.146.92,443,443,TRUE,IAD,North America,US,Ashburn,323,6.18
191.235.86.71,2053,443,TRUE,GRU,South America,BR,S?o Paulo,357,4.03
4.221.60.243,8443,443,TRUE,JNB,Africa,ZA,Johannesburg,182,10.2
4.182.90.213,443,443,TRUE,FRA,Europe,DE,Frankfurt,348,10.16
4.255.56.137,443,443,TRUE,IAD,North America,US,Ashburn,348,10.12
20.25.205.37,2053,443,TRUE,ORD,North America,US,Chicago,561,10.07
74.249.233.213,443,443,TRUE,ORD,North America,US,Chicago,425,9.99
20.127.201.36,443,443,TRUE,IAD,North America,US,Ashburn,384,9.69
20.221.32.145,443,443,TRUE,ORD,North America,US,Chicago,338,9.54
20.246.127.166,443,443,TRUE,IAD,North America,US,Ashburn,390,9.13
4.255.56.138,443,443,TRUE,IAD,North America,US,Ashburn,476,8.92
48.217.34.120,443,443,TRUE,IAD,North America,US,Ashburn,441,8.91
158.23.81.224,8443,443,TRUE,DFW,North America,US,Dallas,282,8.89
20.25.205.37,8443,443,TRUE,ORD,North America,US,Chicago,493,8.82
130.0.239.147,2053,443,TRUE,KBP,Europe,UA,Kyiv,252,8.5
13.68.186.91,443,443,TRUE,IAD,North America,US,Ashburn,338,8.37
20.228.249.211,8443,443,TRUE,IAD,North America,US,Ashburn,360,8.33
20.185.45.204,443,443,TRUE,IAD,North America,US,Ashburn,317,8.31
20.121.115.188,443,443,TRUE,IAD,North America,US,Ashburn,310,8.27
20.36.131.211,443,443,TRUE,IAD,North America,US,Ashburn,420,8.17
20.151.238.192,8443,443,TRUE,YYZ,North America,CA,Toronto,281,8.05
20.84.117.28,443,443,TRUE,IAD,North America,US,Ashburn,446,7.91
104.46.111.142,8443,443,TRUE,IAD,North America,US,Ashburn,422,7.9
40.79.73.114,8443,443,TRUE,IAD,North America,US,Ashburn,300,7.89
104.210.3.231,8443,443,TRUE,IAD,North America,US,Ashburn,266,7.88
104.46.101.90,8443,443,TRUE,IAD,North America,US,Ashburn,345,7.88
20.109.23.42,443,443,TRUE,IAD,North America,US,Ashburn,487,7.83
4.206.223.188,8443,443,TRUE,YYZ,North America,CA,Toronto,277,7.81
4.172.225.98,8443,443,TRUE,YYZ,North America,CA,Toronto,320,7.79
20.151.63.165,8443,443,TRUE,YYZ,North America,CA,Toronto,310,7.74
172.191.74.198,443,443,TRUE,IAD,North America,US,Ashburn,263,7.67
4.172.225.82,8443,443,TRUE,YYZ,North America,CA,Toronto,350,7.63
20.228.249.211,2053,443,TRUE,IAD,North America,US,Ashburn,389,7.56
20.200.127.8,8443,443,TRUE,YYZ,North America,CA,Toronto,427,7.51
4.248.47.209,8443,443,TRUE,YUL,North America,CA,Montréal,273,7.49
172.177.248.69,8443,443,TRUE,IAD,North America,US,Ashburn,348,7.4
20.233.36.158,8443,443,TRUE,BOM,Asia Pacific,IN,Mumbai,91,7.4
40.123.42.160,8443,443,TRUE,IAD,North America,US,Ashburn,530,7.34
4.239.248.70,8443,443,TRUE,YYZ,North America,CA,Toronto,389,7.2
172.174.249.255,443,443,TRUE,IAD,North America,US,Ashburn,341,7.08
20.151.90.208,8443,443,TRUE,YYZ,North America,CA,Toronto,389,7.03
20.221.32.145,443,443,TRUE,ORD,North America,US,Chicago,410,10.37
20.14.73.143,2053,8443,TRUE,LAX,North America,US,Los Angeles,200,10.28
51.145.238.40,2053,443,TRUE,AMS,Europe,NL,Amsterdam,205,10.25
20.82.142.108,8443,443,TRUE,DUB,Europe,IE,Dublin,393,9.76
20.33.30.36,2083,443,TRUE,LAX,North America,US,Los Angeles,390,9.73
4.182.90.213,443,443,TRUE,FRA,Europe,DE,Frankfurt,344,9.73
13.67.136.12,443,443,TRUE,ORD,North America,US,Chicago,272,9.33
74.249.233.213,443,443,TRUE,ORD,North America,US,Chicago,247,9.3
20.121.115.188,443,443,TRUE,IAD,North America,US,Ashburn,504,8.89
4.255.56.138,443,443,TRUE,IAD,North America,US,Ashburn,290,8.84
4.255.56.137,443,443,TRUE,IAD,North America,US,Ashburn,375,8.71
20.25.205.37,2053,443,TRUE,ORD,North America,US,Chicago,385,8.64
130.0.239.147,2053,443,TRUE,KBP,Europe,UA,Kyiv,212,8.48
20.25.205.37,8443,443,TRUE,ORD,North America,US,Chicago,474,8.34
20.220.29.122,8443,443,TRUE,YYZ,North America,CA,Toronto,380,8.31
20.151.90.208,8443,443,TRUE,YYZ,North America,CA,Toronto,339,8.28
158.23.81.224,2053,443,TRUE,LAX,North America,US,Los Angeles,309,8.27
130.0.239.147,8443,443,TRUE,KBP,Europe,UA,Kyiv,243,8.25
20.228.249.211,2053,443,TRUE,IAD,North America,US,Ashburn,370,8.25
20.151.63.165,8443,443,TRUE,YYZ,North America,CA,Toronto,323,8.16
158.23.81.224,8443,443,TRUE,LAX,North America,US,Los Angeles,345,8.13
20.220.29.122,2053,443,TRUE,YYZ,North America,CA,Toronto,351,8.1
20.36.131.211,443,443,TRUE,IAD,North America,US,Ashburn,414,8.08
20.200.127.8,8443,443,TRUE,YYZ,North America,CA,Toronto,325,8.02
20.151.238.192,8443,443,TRUE,YYZ,North America,CA,Toronto,246,8
20.228.249.211,8443,443,TRUE,IAD,North America,US,Ashburn,382,7.96
20.84.117.28,443,443,TRUE,IAD,North America,US,Ashburn,450,7.91
48.217.34.120,443,443,TRUE,IAD,North America,US,Ashburn,419,7.84
20.127.201.36,443,443,TRUE,IAD,North America,US,Ashburn,399,7.82
20.185.45.204,443,443,TRUE,IAD,North America,US,Ashburn,261,7.81
104.46.111.142,8443,443,TRUE,IAD,North America,US,Ashburn,544,7.79
20.151.60.161,8443,443,TRUE,YYZ,North America,CA,Toronto,467,7.78
4.172.225.82,8443,443,TRUE,YYZ,North America,CA,Toronto,253,7.62
4.172.225.98,8443,443,TRUE,YYZ,North America,CA,Toronto,256,7.53
52.149.136.203,443,443,TRUE,IAD,North America,US,Ashburn,402,7.53
40.123.47.225,8443,443,TRUE,IAD,North America,US,Ashburn,467,7.47
172.212.108.47,443,443,TRUE,IAD,North America,US,Ashburn,298,7.41
40.123.42.160,8443,443,TRUE,IAD,North America,US,Ashburn,305,7.32
172.177.248.69,8443,443,TRUE,IAD,North America,US,Ashburn,360,7.3
20.109.23.42,443,443,TRUE,IAD,North America,US,Ashburn,321,7.25
4.248.47.209,8443,443,TRUE,YUL,North America,CA,Montréal,273,7.22
4.206.223.188,8443,443,TRUE,YYZ,North America,CA,Toronto,429,7.2
172.174.249.255,443,443,TRUE,IAD,North America,US,Ashburn,259,7.16
130.162.53.5,443,443,TRUE,FRA,Europe,DE,Frankfurt,245,9.05
193.123.56.189,443,443,TRUE,FRA,Europe,DE,Frankfurt,453,9.05
193.123.39.119,443,443,TRUE,FRA,Europe,DE,Frankfurt,430,9.04
79.72.87.18,443,443,TRUE,FRA,Europe,DE,Frankfurt,271,9.04
141.144.207.34,443,443,TRUE,FRA,Europe,DE,Frankfurt,319,9
152.70.28.179,443,443,TRUE,FRA,Europe,DE,Frankfurt,382,8.99
158.180.35.134,443,443,TRUE,FRA,Europe,DE,Frankfurt,287,8.98
130.162.225.199,443,443,TRUE,FRA,Europe,DE,Frankfurt,186,8.97
158.180.19.112,443,443,TRUE,FRA,Europe,DE,Frankfurt,302,8.94
150.230.42.80,443,443,TRUE,SJC,North America,US,San Jose,232,8.93
79.72.67.206,443,443,TRUE,FRA,Europe,DE,Frankfurt,321,8.92
192.9.138.241,443,443,TRUE,SJC,North America,US,San Jose,281,8.92
79.72.94.12,443,443,TRUE,FRA,Europe,DE,Frankfurt,296,8.91
152.67.133.195,443,443,TRUE,FRA,Europe,DE,Frankfurt,423,8.89
158.178.192.221,443,443,TRUE,CDG,Europe,FR,Paris,412,8.88
130.162.41.167,443,443,TRUE,CDG,Europe,FR,Paris,292,8.87
141.147.31.187,443,443,TRUE,FRA,Europe,DE,Frankfurt,380,8.85
130.162.222.97,443,443,TRUE,FRA,Europe,DE,Frankfurt,364,8.84
143.47.255.4,443,443,TRUE,FRA,Europe,DE,Frankfurt,320,8.81
141.148.245.184,443,443,TRUE,FRA,Europe,DE,Frankfurt,252,8.79
193.123.56.130,443,443,TRUE,FRA,Europe,DE,Frankfurt,452,8.78
89.168.105.131,443,443,TRUE,FRA,Europe,DE,Frankfurt,316,8.75
165.1.79.60,8443,443,TRUE,SJC,North America,US,San Jose,174,8.73
144.21.62.14,443,443,TRUE,FRA,Europe,DE,Frankfurt,182,8.69
158.180.19.129,443,443,TRUE,FRA,Europe,DE,Frankfurt,249,8.66
130.162.186.98,443,443,TRUE,FRA,Europe,DE,Frankfurt,331,8.66
89.168.68.228,443,443,TRUE,FRA,Europe,DE,Frankfurt,356,8.63
132.226.195.106,443,443,TRUE,ORD,North America,US,Chicago,257,8.6
79.72.65.230,443,443,TRUE,FRA,Europe,DE,Frankfurt,305,8.58
152.70.25.21,443,443,TRUE,FRA,Europe,DE,Frankfurt,376,8.57
143.47.177.12,443,443,TRUE,FRA,Europe,DE,Frankfurt,323,8.56
130.162.247.168,443,443,TRUE,FRA,Europe,DE,Frankfurt,212,8.48
158.180.49.196,443,443,TRUE,FRA,Europe,DE,Frankfurt,229,8.47
129.159.246.155,443,443,TRUE,FRA,Europe,DE,Frankfurt,180,8.46
79.72.92.123,443,443,TRUE,CDG,Europe,FR,Paris,300,8.45
167.234.222.144,443,443,TRUE,SJC,North America,US,San Jose,204,8.42
129.159.201.18,443,443,TRUE,CDG,Europe,FR,Paris,256,8.4
143.47.179.88,443,443,TRUE,FRA,Europe,DE,Frankfurt,280,8.38
141.144.201.206,443,443,TRUE,FRA,Europe,DE,Frankfurt,307,8.35
158.180.59.9,443,443,TRUE,FRA,Europe,DE,Frankfurt,311,8.33
79.72.92.6,443,443,TRUE,FRA,Europe,DE,Frankfurt,282,8.33
158.101.200.163,443,443,TRUE,FRA,Europe,DE,Frankfurt,408,8.32
141.148.228.85,443,443,TRUE,FRA,Europe,DE,Frankfurt,266,8.29
132.226.213.5,443,443,TRUE,FRA,Europe,DE,Frankfurt,274,8.25
89.168.77.144,443,443,TRUE,FRA,Europe,DE,Frankfurt,259,8.24
144.21.48.81,443,443,TRUE,FRA,Europe,DE,Frankfurt,190,8.22
79.72.67.82,443,443,TRUE,FRA,Europe,DE,Frankfurt,251,8.19
79.72.84.43,443,443,TRUE,FRA,Europe,DE,Frankfurt,281,8.14
132.226.128.4,443,443,TRUE,FRA,Europe,DE,Frankfurt,320,8.12
143.47.225.40,443,443,TRUE,FRA,Europe,DE,Frankfurt,282,8.1
193.123.59.222,443,443,TRUE,FRA,Europe,DE,Frankfurt,433,8.08
141.144.202.251,443,443,TRUE,FRA,Europe,DE,Frankfurt,303,8.08
193.123.38.57,443,443,TRUE,FRA,Europe,DE,Frankfurt,370,8.05
