IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
34.44.121.135,8080,80,false,ORD,North America,US,Chicago,204,0.00
35.232.39.116,80,80,false,DFW,North America,US,Dallas,208,0.00
34.44.121.135,8080,80,false,ORD,North America,US,Chicago,218,0.00
34.147.101.117,2083,80,false,AMS,Europe,NL,Amsterdam,220,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,224,0.00
104.196.221.253,80,80,false,ATL,North America,US,Atlanta,225,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,228,0.00
35.197.89.213,80,80,false,SEA,North America,US,Seattle,230,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,238,0.00
34.141.221.33,2087,80,false,AMS,Europe,NL,Amsterdam,239,0.00
34.141.221.33,2053,80,false,AMS,Europe,NL,Amsterdam,248,0.00
34.48.186.69,80,80,false,IAD,North America,US,Ashburn,249,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,249,0.00
34.141.221.33,2082,80,false,AMS,Europe,NL,Amsterdam,255,0.00
34.141.248.249,2083,80,false,AMS,Europe,NL,Amsterdam,257,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,258,0.00
34.141.221.33,2083,80,false,AMS,Europe,NL,Amsterdam,259,0.00
34.141.221.33,2096,80,false,AMS,Europe,NL,Amsterdam,261,0.00
34.141.248.249,2095,80,false,AMS,Europe,NL,Amsterdam,263,0.00
34.147.101.117,2052,80,false,AMS,Europe,NL,Amsterdam,263,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,264,0.00
34.141.248.249,2053,80,false,AMS,Europe,NL,Amsterdam,266,0.00
34.48.186.69,80,80,false,IAD,North America,US,Ashburn,269,0.00
35.188.87.85,80,8080,false,ORD,North America,US,Chicago,282,0.00
34.82.76.253,80,80,false,SEA,North America,US,Seattle,302,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,311,0.00
