IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
35.188.87.85,80,8080,false,ORD,North America,US,Chicago,205,0.00
34.56.143.151,80,8080,false,ORD,North America,US,Chicago,206,0.00
34.56.143.151,80,8080,false,ORD,North America,US,Chicago,206,0.00
34.147.82.194,2053,80,false,AMS,Europe,NL,Amsterdam,214,0.00
34.44.121.135,8080,80,false,ORD,North America,US,Chicago,221,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,222,0.00
104.196.221.253,80,80,false,IAD,North America,US,Ashburn,225,0.00
34.74.105.17,80,8080,false,ATL,North America,US,Atlanta,225,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,227,0.00
34.147.101.117,2086,80,false,AMS,Europe,NL,Amsterdam,240,0.00
34.49.1.210,80,80,false,SIN,Asia Pacific,SG,Singapore,243,0.00
35.187.41.171,2083,80,false,CDG,Europe,FR,Paris,256,0.00
35.202.49.74,80,80,false,ORD,North America,US,Chicago,316,0.00
