IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
104.46.111.142,8443,443,true,IAD,North America,US,Ashburn,544,7.79
20.151.60.161,8443,443,true,YYZ,North America,CA,Toronto,467,7.78
4.172.225.82,8443,443,true,YYZ,North America,CA,Toronto,253,7.62
4.172.225.98,8443,443,true,YYZ,North America,CA,Toronto,256,7.53
52.149.136.203,443,443,true,IAD,North America,US,Ashburn,402,7.53
40.123.47.225,8443,443,true,IAD,North America,US,Ashburn,467,7.47
172.212.108.47,443,443,true,IAD,North America,US,Ashburn,298,7.41
40.123.42.160,8443,443,true,IAD,North America,US,Ashburn,305,7.32
172.177.248.69,8443,443,true,IAD,North America,US,Ashburn,360,7.30
20.109.23.42,443,443,true,IAD,North America,US,Ashburn,321,7.25
4.248.47.209,8443,443,true,YUL,North America,CA,Montréal,273,7.22
4.206.223.188,8443,443,true,YYZ,North America,CA,Toronto,429,7.20
172.174.249.255,443,443,true,IAD,North America,US,Ashburn,259,7.16
4.239.248.70,8443,443,true,YYZ,North America,CA,Toronto,494,7.10
104.46.101.90,8443,443,true,IAD,North America,US,Ashburn,509,7.00
20.62.172.88,443,443,true,IAD,North America,US,Ashburn,373,6.81
40.123.41.147,8443,443,true,IAD,North America,US,Ashburn,353,6.44
20.246.127.166,443,443,true,IAD,North America,US,Ashburn,292,6.02
4.152.146.92,443,443,true,IAD,North America,US,Ashburn,433,5.86
40.123.47.252,8443,443,true,IAD,North America,US,Ashburn,359,5.81
20.57.85.61,443,443,true,IAD,North America,US,Ashburn,415,5.71
20.74.223.241,8080,443,true,ORD,North America,US,Chicago,376,4.04
20.74.223.241,443,443,true,MCI,North America,US,Kansas City,392,3.97
20.74.223.241,443,443,true,MCI,North America,US,Kansas City,628,3.90
20.6.159.95,443,443,true,HKG,Asia Pacific,HK,Hong Kong,175,1.84
20.62.202.159,443,443,true,IAD,North America,US,Ashburn,340,0.31
191.235.86.71,2053,443,true,GRU,South America,BR,São Paulo,564,0.13
20.204.43.57,80,443,false,BOM,Asia Pacific,IN,Mumbai,56,0.06
137.116.251.154,80,443,false,DUB,Europe,IE,Dublin,177,0.02
52.226.76.91,80,443,false,IAD,North America,US,Ashburn,254,0.02
13.90.157.110,80,443,false,IAD,North America,US,Ashburn,232,0.02
48.218.145.36,80,80,false,NRT,Asia Pacific,JP,Tokyo,70,0.00
20.48.5.180,80,80,false,NRT,Asia Pacific,JP,Tokyo,85,0.00
13.95.193.125,80,443,false,AMS,Europe,NL,Amsterdam,154,0.00
104.40.244.228,80,80,false,AMS,Europe,NL,Amsterdam,154,0.00
51.143.162.160,80,80,false,LHR,Europe,GB,London,155,0.00
51.140.191.188,2086,2086,false,LHR,Europe,GB,London,160,0.00
51.141.162.228,80,80,false,SEA,North America,US,Seattle,160,0.00
20.223.196.107,80,80,false,DUB,Europe,IE,Dublin,167,0.00
51.140.44.206,2086,2086,false,LHR,Europe,GB,London,176,0.00
51.140.154.44,2086,2086,false,LHR,Europe,GB,London,192,0.00
40.66.63.160,80,80,false,CDG,Europe,FR,Paris,205,0.00
20.58.24.221,2086,2086,false,LHR,Europe,GB,London,214,0.00
74.235.55.225,80,80,false,IAD,North America,US,Ashburn,223,0.00
172.174.249.255,80,80,false,IAD,North America,US,Ashburn,224,0.00
52.249.218.224,80,80,false,IAD,North America,US,Ashburn,225,0.00
48.216.217.172,80,80,false,IAD,North America,US,Ashburn,225,0.00
4.255.56.138,80,80,false,IAD,North America,US,Ashburn,226,0.00
20.119.73.200,80,80,false,IAD,North America,US,Ashburn,230,0.00
4.255.56.137,80,80,false,IAD,North America,US,Ashburn,231,0.00
20.217.216.51,8443,443,true,VIE,Europe,AT,Vienna,232,0.00
20.217.216.51,2053,443,true,VIE,Europe,AT,Vienna,494,0.00
